Uniq Id,Url,Name,Street,Zip Code,City,State,Phone,Email,Website,Categories
c17918967a5a1e41634f2eb5f8e98939,http://www.yellowpages.com/dorchester-center-ma/mip/tavolo-17227357?lid=17227357,Tavolo,1918 Dorchester Ave,02124,Dorchester Center,MA,(617) 822-1918,eat@tavolopizza.com,http://tavolopizza.com,"Mediterranean Restaurants, Italian Restaurants, Restaurants"
7b6a625d404658e9e3d2f7916411802c,http://www.yellowpages.com/brighton-ma/mip/fiorellas-express-456630808?lid=456630808,Fiorella's Express,2 Tremont St,02135,Brighton,MA,(617) 783-0999,"",http://www.fiorellasexpress.com,"Pizza, Italian Restaurants, Sandwich Shops, Restaurants"
90c81d8627c54d02f38f9cfa298e3cfd,http://www.yellowpages.com/dorchester-ma/mip/dbar-2194493?lid=2194493,Dbar,1236 Dorchester Ave,02125,Dorchester,MA,(617) 265-4490,info@dbarboston.com,http://www.dbarboston.com,"American Restaurants, Bars, Taverns, French Restaurants, Italian Restaurants, Mediterranean Restaurants, Restaurants"
df779de45a9b8e46eb1fec6fa2d69a5d,http://www.yellowpages.com/quincy-ma/mip/angelinas-pizza-23160554?lid=23160554,Angelina's Pizza,1437 Hancock St,02169,Quincy,MA,(617) 328-7827,"",http://angelinaspizza.com,"Pizza, American Restaurants, Sandwich Shops, Italian Restaurants, Restaurants"
6d5bd1fc0416cc1dbba68e87f21719fe,http://www.yellowpages.com/medford-ma/mip/papa-ginos-471102925?lid=471102925,Papa Gino's,3850 Mystic Valley Pkwy,02155,Medford,MA,(781) 391-1799,"",http://www.papaginos.com,"Pizza, Restaurants, Italian Restaurants, Fast Food Restaurants, Sandwich Shops"
458dbb98cb3c6cb3a3be71d9a2544ba4,http://www.yellowpages.com/malden-ma/mip/moes-cafe-470033037?lid=470033037,Moe's Cafe,114 Ferry St,02148,Malden,MA,(781) 321-0051,moescafeofmalden@gmail.com,http://www.moescafe.co,"Coffee Shops, Italian Restaurants, Restaurants"
b32f2708967ad741e49c6ff4020cbefb,http://www.yellowpages.com/cambridge-ma/mip/city-girl-cafe-12375857?lid=12375857,City Girl Cafe,204 Hampshire St,02139,Cambridge,MA,(617) 864-2809,chermerr@comcast.net,http://www.citygirlcafe.com,"Caterers, Sandwich Shops, Italian Restaurants, Breakfast, Brunch & Lunch Restaurants, Coffee Shops, Coffee & Espresso Restaurants, Mediterranean Restaurants, Restaurants"
dbf38dc62ea61b21e4272e665d6ffd90,http://www.yellowpages.com/somerville-ma/mip/dominos-pizza-451337887?lid=451337887,Domino's Pizza,201 Elm St,02144,Somerville,MA,(617) 629-2929,"",http://www.dominos.com,"Pizza, Restaurants, Take Out Restaurants, Fast Food Restaurants"
f38a41eb0096257b0f792339789f3cec,http://www.yellowpages.com/everett-ma/mip/lucinis-pizzeria-461542254?lid=461542254,Lucinis Pizzeria,882 Broadway,02149,Everett,MA,(617) 387-5637,events.clt@lucianositaly.com,http://lucinispizza.com,"Pizza, Restaurants"
c1842466f60b28ff7e314e95f8ba51e6,http://www.yellowpages.com/malden-ma/mip/brothers-roast-beef-12645350?lid=12645350,Brother's Roast Beef,986 Eastern Ave,02148,Malden,MA,(781) 321-0144,"",http://www.brothersroastbeef.com,"Pizza, Sandwich Shops, American Restaurants, Family Style Restaurants, Restaurants"
aff825fb5f8d1bd33e5f6ba84322cef0,http://www.yellowpages.com/watertown-ma/mip/arsenal-pizza-6760088?lid=6760088,Arsenal Pizza,76 School St,02472,Watertown,MA,(617) 924-7686,"","","Pizza, Restaurants"
2ff03eae559a9999d7696d1443f8e19d,http://www.yellowpages.com/revere-ma/mip/the-pizza-kitchen-16165973?lid=16165973,The Pizza Kitchen,76 Revere Beach Blvd,02151,Revere,MA,(781) 284-9710,J_Marshall@frodospizza.com,http://www.cpk.com,"Pizza, Restaurants"
dfdf3daeae6ef1ea1dd3b6538e22a8e2,http://www.yellowpages.com/revere-ma/mip/papa-johns-pizza-468488337?lid=468488337,Papa John's Pizza,55 American Legion Hwy Ste 1,02151,Revere,MA,(781) 284-7272,"",http://www.papajohns.com,"Pizza, Restaurants, Take Out Restaurants"
343f7824201c80c94e0a48bbf28616d1,http://www.yellowpages.com/watertown-ma/mip/dominos-pizza-473207524?lid=473207524,Domino's Pizza,111 Arsenal St,02472,Watertown,MA,(617) 923-3030,"",http://www.dominos.com,"Pizza, Take Out Restaurants, Restaurants, Fast Food Restaurants"
7d26ab410afacb97d39586128e091d96,http://www.yellowpages.com/watertown-ma/mip/not-your-average-joes-2805473?lid=2805473,Not Your Average Joe's,55 Main St,02472,Watertown,MA,(617) 926-9229,tim@nyajoes.com,http://www.notyouraveragejoes.com,"Pizza, Bars, American Restaurants, Restaurants"
03d91bc1ac2de98f268e9edfaccfddc7,http://www.yellowpages.com/nahant-ma/mip/seaside-pizza-5800255?lid=5800255,Seaside Pizza,149 Nahant Rd,01908,Nahant,MA,(781) 581-9994,"","","Pizza, Restaurants"
aabf59ccf1223a1f046e60bcbdc65e49,http://www.yellowpages.com/allston-ma/mip/international-pizza-sub-460094921?lid=460094921,International Pizza & Sub,136 Harvard Ave,02134,Allston,MA,(617) 783-5830,"","","Pizza, Delicatessens, Restaurants"
e91ddd260d87be5608d27bb063a517f5,http://www.yellowpages.com/somerville-ma/mip/picnic-place-495656?lid=495656,Picnic Place,1 Main St,02145,Somerville,MA,(617) 666-2688,"",http://www.picnicpizzaplace.com,"Pizza, Restaurants"
e88b38d8d92c6cdfdc6bcde5e9528aa5,http://www.yellowpages.com/allston-ma/mip/alston-village-467816771?lid=467816771,Alston Village,2 Brighton Ave,02134,Allston,MA,(617) 783-1156,southstationinfo@taverninthesquare.com,"","Pizza, Delicatessens, Restaurants"
525e9a7575a0bc5e7b2596b2ad6ead25,http://www.yellowpages.com/roxbury-ma/mip/stashs-grill-2248337?lid=2248337,Stash's Grill,150 Dudley St,02119,Roxbury,MA,(617) 989-0200,"",http://dudleysquaregrille.com,"Pizza, American Restaurants, Restaurants"
bc5ea00b4af8426d65b8f345eebe3342,http://www.yellowpages.com/brookline-ma/mip/ozzies-pizza-cafe-11969154?lid=11969154,Ozzie's Pizza & Cafe,415 Harvard St,02446,Brookline,MA,(617) 975-2855,merkmen@msn.com,http://ozziepizza.com,"Pizza, American Restaurants, Restaurants"
28989155a8ed5eb3375ff3a599a8c887,http://www.yellowpages.com/dorchester-center-ma/mip/sun-pizza-1276589?lid=1276589,Sun Pizza,870 Blue Hill Ave,02124,Dorchester Center,MA,(617) 287-8300,"",http://www.sunspizza.com,"Pizza, Restaurants"
6c00b1573537668dcdd6c2b26a9c751f,http://www.yellowpages.com/medford-ma/mip/tonis-by-george-6069521?lid=6069521,Toni's By George,399 Main St,02155,Medford,MA,(781) 395-9396,"",http://www.foodlove.com,"Pizza, Restaurants"
c6ec62866a879518da4fe42ea2b52502,http://www.yellowpages.com/everett-ma/mip/sals-pizza-480637991?lid=480637991,Sal's Pizza,44 Ferry St,02149,Everett,MA,(617) 389-9665,"","","Pizza, Restaurants"
6ddbe8b6bd16535027f4d75cf9998830,http://www.yellowpages.com/dorchester-ma/mip/stashs-pizza-482946698?lid=482946698,Stash's Pizza,DORCHESTER Ave,02122,Dorchester,MA,(617) 282-9200,"","","Pizza, Restaurants"
05979f3263c09dbd36fb8f4f6db07257,http://www.yellowpages.com/jamaica-plain-ma/mip/primo-brothers-pizza-26249247?lid=26249247,Primo Brothers Pizza,172 South St,02130,Jamaica Plain,MA,(617) 477-8303,"",http://primopizzajp.com,"Pizza, Restaurants"
e1c17409de57381739404237064de9f0,http://www.yellowpages.com/somerville-ma/mip/papa-johns-pizza-466226556?lid=466226556,Papa John's Pizza,622 Somerville Ave,02143,Somerville,MA,(617) 627-9100,Eleni-Kontis@sandiegocurves.com,http://www.papajohns.com,"Pizza, Take Out Restaurants, Restaurants"
f1ec193d871e1c842ae5559cf93df5ae,http://www.yellowpages.com/malden-ma/mip/papa-ginos-4818428?lid=4818428,Papa Gino's,100 Maplewood St,02148,Malden,MA,(781) 397-6738,papaginos@bigpond.com,http://www.papaginos.com,"Pizza, Sandwich Shops, Italian Restaurants, Fast Food Restaurants, Restaurants"
681265c83ef1fdc0972d9539828bea14,http://www.yellowpages.com/cambridge-ma/mip/kendall-house-of-pizza-6520071?lid=6520071,Kendall House Of Pizza,201 3rd St,02141,Cambridge,MA,(617) 547-1790,kendallpondpizza@comcast.net,http://www.kendallhouseofpizza.com,"Pizza, Greek Restaurants, Sandwich Shops, Restaurants"
59f61609a2917f4149991269296ac4b9,http://www.yellowpages.com/malden-ma/mip/nanas-pizza-922026?lid=922026,Nanas Pizza,5 Elm St,02148,Malden,MA,(781) 397-9111,"",http://nanaseverett.com,"Pizza, Restaurants"
b33cfdba6f74827834c645ada83e4686,http://www.yellowpages.com/dorchester-center-ma/mip/stalex-9482407?lid=9482407,Stalex,140 Norfolk St,02124,Dorchester Center,MA,(617) 288-7688,"",http://www.stalexpizza.com,"Pizza, Restaurants"
9ce97694473e3eeb6a4afe9332021397,http://www.yellowpages.com/medford-ma/mip/chubbys-pizza-462994781?lid=462994781,Chubby's Pizza,679 Fellsway,02155,Medford,MA,(781) 393-9900,"","","Pizza, Restaurants"
bcb8e8c57ea5833179541367b764b0e3,http://www.yellowpages.com/medford-ma/mip/pizza-hut-473515708?lid=473515708,Pizza Hut,282 Mystic Ave,02155,Medford,MA,(781) 393-0404,webmaster@pizzahut.com,http://www.pizzahut.com,"Pizza, Restaurants, Take Out Restaurants, Family Style Restaurants"
d0f38388aaa2b674e6006cefff25f829,http://www.yellowpages.com/medford-ma/mip/chef-allans-17151314?lid=17151314,Chef Allans,472 High St,02155,Medford,MA,(781) 391-4707,chefallan@comcast.net,http://www.chefallans.com,"Pizza, Caterers, Restaurants"
cb1a5209a95d428232b2f6d0b4ee0556,http://www.yellowpages.com/malden-ma/mip/mangiamo-pizzeria-21375682?lid=21375682,Mangiamo Pizzeria,264 Washington St,02148,Malden,MA,(781) 324-2400,info@mangiamopizzamalden.com,"","Pizza, Italian Restaurants, Fast Food Restaurants, American Restaurants, Restaurants"
e2f2dcdd3195451255f9fb4a67d2eae2,http://www.yellowpages.com/belmont-ma/mip/belmont-pizza-11174209?lid=11174209,Belmont Pizza,388 Trapelo Rd,02478,Belmont,MA,(617) 484-9873,"","","Pizza, Restaurants"
568ea9b1b60c0dad784cc7eee8b6624e,http://www.yellowpages.com/brighton-ma/mip/imperial-pizza-5509470?lid=5509470,Imperial Pizza,329 Washington St,02135,Brighton,MA,(617) 254-0431,"",http://imperialpizza.com,"Pizza, Restaurants"
21004c1df89cdcc353c8dbd83fe931bd,http://www.yellowpages.com/cambridge-ma/mip/cambridge-coffee-pizza-4780040?lid=4780040,Cambridge Coffee & Pizza,847 Cambridge St,02141,Cambridge,MA,(617) 491-4844,"",http://cambridgecoffeeandpizza.com,"Pizza, American Restaurants, Greek Restaurants, Sandwich Shops, Restaurants"
d40af74ff8771a6148dd8bb10222e22b,http://www.yellowpages.com/jamaica-plain-ma/mip/slice-o-pie-466432143?lid=466432143,Slice O Pie,378 Centre St,02130,Jamaica Plain,MA,(617) 522-6022,"",http://sliceopie.com,"Pizza, Restaurants"
fcaaf4c66a8c51f77af63b823a29e0a9,http://www.yellowpages.com/roslindale-ma/mip/stashs-pizza-of-roslindale-495666071?lid=495666071,Stash's Pizza Of Roslindale,330 Belgrade Ave,02131,Roslindale,MA,(617) 327-1300,"","","Pizza, Restaurants"
64d4b9827567beaf28f7d5a3fc1d066b,http://www.yellowpages.com/everett-ma/mip/sals-pizza-inc-1805132?lid=1805132,Sal's Pizza Inc,124 Ferry St,02149,Everett,MA,(617) 389-9665,marketing@sals-pizza.com,http://www.sals-pizza.com,"Pizza, Restaurants"
ca622a03d9c7c96cb9df294233ea322c,http://www.yellowpages.com/medford-ma/mip/pisano-pizza-482464712?lid=482464712,Pisano Pizza,474 High St,02155,Medford,MA,(617) 391-4707,"","","Pizza, Restaurants"
2e51197bfe985be0fc245ae61aab4d9e,http://www.yellowpages.com/cambridge-ma/mip/oggi-gourmet-18600269?lid=18600269,Oggi Gourmet,1350 Massachusetts Ave,02138,Cambridge,MA,(617) 492-6444,bostonoggi@yahoo.com,http://www.oggigourmet.com,"Pizza, Delicatessens, Sandwich Shops, Restaurants"
bebf8ccfeb21f2cdb377d34a33c43888,http://www.yellowpages.com/medford-ma/mip/dominos-pizza-11752687?lid=11752687,Domino's Pizza,428 Salem St,02155,Medford,MA,(781) 395-7555,"",http://www.dominos.com,"Pizza, Take Out Restaurants, Restaurants, Fast Food Restaurants"
2647934bc7d483abcfe00fafbee09608,http://www.yellowpages.com/jamaica-plain-ma/mip/siomis-place-2356850?lid=2356850,Siomis Place,3492 Washington St,02130,Jamaica Plain,MA,(617) 522-3813,"","","Pizza, Restaurants"
c2d03f6ac1281baf643f966d866d39ae,http://www.yellowpages.com/west-roxbury-ma/mip/mangia-west-roxbury-503109246?lid=503109246,Mangia (West Roxbury),1727 Centre St,02132,West Roxbury,MA,(617) 323-9300,"","","Pizza, Sandwich Shops, Restaurants"
eeceb12956193ee0ef9a3eeb42823193,http://www.yellowpages.com/winthrop-ma/mip/millies-kitchen-480984364?lid=480984364,Millie's Kitchen,561 Shirley St,02152,Winthrop,MA,(617) 846-0088,"",http://willyspizza.net,"Pizza, Take Out Restaurants, Restaurants"
2d70bc91036038914150924e7ef48546,http://www.yellowpages.com/mattapan-ma/mip/josephs-pizzeria-3621326?lid=3621326,Joseph's Pizzeria,1200 Blue Hill Ave,02126,Mattapan,MA,(617) 298-0065,"","","Pizza, Restaurants"
5c5ce8a43ee10ce43d11bc46ce6a40b5,http://www.yellowpages.com/somerville-ma/mip/caprese-pizzeria-n-grill-453097571?lid=453097571,Caprese Pizzeria N Grill,516 Medford St,02145,Somerville,MA,(617) 628-5555,blog@wordpress.com,http://capresepizza.com,"Pizza, Restaurants"
cd0a6e04b1322c45da59413f5346e93f,http://www.yellowpages.com/arlington-ma/mip/dominos-pizza-503718399?lid=503718399,Domino's Pizza,382 Massachusetts Ave,02474,Arlington,MA,(781) 643-2300,marketing@dominos.co.uk,http://www.dominos.com,"Pizza, Restaurants, Fast Food Restaurants, Take Out Restaurants"
96e7b86d75106311168b78e217bf2a1b,http://www.yellowpages.com/roslindale-ma/mip/romanos-pizza-7041571?lid=7041571,Romano's Pizza,4249 Washington St,02131,Roslindale,MA,(617) 325-2885,"",http://romanospizza.com,"Pizza, Restaurants"
e8c2b2e57ab25518be86696e044a6b2a,http://www.yellowpages.com/brookline-ma/mip/naked-pizza-466709802?lid=466709802,Naked Pizza,1331 Beacon St,02446,Brookline,MA,(617) 232-2412,redeemed@nakedpizza.biz,http://www.nakedpizza.biz,"Pizza, Restaurants"
8082848cffefc6554a1445c23fb791a2,http://www.yellowpages.com/dorchester-center-ma/mip/stefano-sub-pizza-1523804?lid=1523804,Stefano Sub & Pizza,863 Washington St,02124,Dorchester Center,MA,(617) 282-2691,"",http://stefanosub.it,"Pizza, Delicatessens, Sandwich Shops, Restaurants"
96e3a4861a078a2d37948c6ce49f234c,http://www.yellowpages.com/belmont-ma/mip/stone-hearth-pizza-2311758?lid=2311758,Stone Hearth Pizza,57 Leonard St,02478,Belmont,MA,(617) 484-1700,"",http://www.stonehearthpizza.com,"Pizza, Restaurants, Family Style Restaurants, Take Out Restaurants"
ba8cbea10aa9ea93df361df452938867,http://www.yellowpages.com/brighton-ma/mip/little-pizza-king-7774125?lid=7774125,Little Pizza King,389 Washington St,02135,Brighton,MA,(617) 787-7800,"",http://www.ringtheking.com,"Pizza, Restaurants"
f7bdf7d0664e5aaf52734a09cf9bdb95,http://www.yellowpages.com/cambridge-ma/mip/zing-pizza-8737411?lid=8737411,Zing Pizza,1923 Massachusetts Ave,02140,Cambridge,MA,(617) 497-4300,"","","Pizza, Restaurants"
02ed1ee98fac9b60951c53542f9bb6df,http://www.yellowpages.com/arlington-ma/mip/olympia-pizza-10023160?lid=10023160,Olympia Pizza,173 Massachusetts Ave,02474,Arlington,MA,(781) 643-6131,"",http://olympicpizzaweymouth.com,"Pizza, American Restaurants, Sandwich Shops, Restaurants"
0f8d1159151a57cc111f96834ccc281b,http://www.yellowpages.com/medford-ma/mip/neighborhood-pizza-grill-462275280?lid=462275280,Neighborhood Pizza & Grill,5 High St Ste 102,02155,Medford,MA,(781) 396-0025,"","","Pizza, Restaurants"
74e2f8b13bd775945284b6329a999f10,http://www.yellowpages.com/everett-ma/mip/pizza-factory-472944390?lid=472944390,Pizza Factory,176 Chelsea St,02149,Everett,MA,(617) 389-5000,"",http://pizzafactory.com,"Pasta, Pizza, Sandwich Shops, Restaurants"
4a2d414915dfbf3ab3728761463a31ba,http://www.yellowpages.com/everett-ma/mip/twin-pizza-473039123?lid=473039123,Twin Pizza,301 Elm St,02149,Everett,MA,(617) 544-3773,"",http://www.twinspizza.foodler.com,"Pizza, Restaurants"
7f1e5bc926d12aec68ac418c205315f3,http://www.yellowpages.com/jamaica-plain-ma/mip/express-pizzeria-480973395?lid=480973395,Express Pizzeria,3381 Washington St,02130,Jamaica Plain,MA,(617) 942-7827,"","","Pizza, Restaurants"
b73a7701098e369aa6e59053565542bb,http://www.yellowpages.com/belmont-ma/mip/nicks-place-ii-6368374?lid=6368374,Nick's Place Ii,6 Channing Rd,02478,Belmont,MA,(617) 484-2020,"","","Pizza, Restaurants"
0b9fdd39670dab6929beda6a5b7bb397,http://www.yellowpages.com/dorchester-ma/mip/sun-pizza-8284341?lid=8284341,Sun Pizza,46 Washington St,02121,Dorchester,MA,(617) 541-1991,"",http://sunpizzaonline.com,"Pizza, Restaurants"
37d686ab0d11693f5352b664fa703c20,http://www.yellowpages.com/somerville-ma/mip/theos-pizzeria-10451911?lid=10451911,Theo's Pizzeria,1157 Broadway,02144,Somerville,MA,(617) 666-8232,"","","Pizza, Restaurants"
c02afcb475b82c8e7c33880467750fbe,http://www.yellowpages.com/cambridge-ma/mip/grafton-street-pub-grill-11753702?lid=11753702,Grafton Street Pub Grill,1230 Massachusetts Ave,02138,Cambridge,MA,(617) 497-0400,info@graftonstreetcambridge.com,http://www.graftonstreetcambridge.com,"Bar & Grills, Taverns, Bars, Pizza, Breakfast, Brunch & Lunch Restaurants, Restaurants"
c03d3cefa0d5cdd6391edcf1cf17ebd9,http://www.yellowpages.com/somerville-ma/mip/boston-city-pizza-subs-13173354?lid=13173354,Boston City Pizza & Subs,215 Highland Ave,02143,Somerville,MA,(617) 628-7090,"","","Pizza, Delicatessens, Restaurants"
f7b6d0ce9b543622aa99fd1cc3d0bda1,http://www.yellowpages.com/malden-ma/mip/dominos-pizza-481436878?lid=481436878,Domino's Pizza,986 Eastern Ave,02148,Malden,MA,(781) 322-0030,"",http://www.dominos.com,"Pizza, Take Out Restaurants, Restaurants, Fast Food Restaurants"
de8b29d5e35be361890d25a9a521efe9,http://www.yellowpages.com/dorchester-center-ma/mip/papa-johns-pizza-472941345?lid=472941345,Papa John's Pizza,533 Washington St,02124,Dorchester Center,MA,(617) 254-0111,jon@doe.com,http://www.papajohns.com,"Pizza, Restaurants, Take Out Restaurants"
451b9c6b1609f572c14a42afb7420915,http://www.yellowpages.com/allston-ma/mip/dominos-pizza-5500855?lid=5500855,Domino's Pizza,450 Cambridge St,02134,Allston,MA,(617) 254-4800,"",http://www.dominos.com,"Pizza, Take Out Restaurants, Restaurants, Fast Food Restaurants"
4a90f373a5f6019202fc28b70cfe5266,http://www.yellowpages.com/malden-ma/mip/dominos-pizza-496240284?lid=496240284,Domino's Pizza,775 Eastern Ave,02148,Malden,MA,(781) 322-0030,"",http://www.dominos.com,"Pizza, Restaurants, Take Out Restaurants, Fast Food Restaurants"
eb84f141caf4f6a3d7c3a621e80a2c71,http://www.yellowpages.com/everett-ma/mip/nanas-pizza-953098?lid=953098,Nana's Pizza,416 Main St,02149,Everett,MA,(617) 389-6262,info@nanaseverett.com,http://www.nanaseverett.com,"Pizza, Restaurants"
7f1b49deedacef971afd9291d8ea440c,http://www.yellowpages.com/belmont-ma/mip/gregorys-house-of-pizza-1141136?lid=1141136,Gregory's House Of Pizza,27 Leonard St,02478,Belmont,MA,(617) 489-0331,info@bahamaslocal.com,http://www.gregoryspizza.com,"Pizza, Restaurants"
5fe640c2fc73e30b299050ccc8ae0e18,http://www.yellowpages.com/dorchester-ma/mip/riddicks-house-of-pizza-19132?lid=19132,Riddick's House Of Pizza,400 Neponset Ave,02122,Dorchester,MA,(617) 436-7848,"",http://riddickshouseofpizza.com,"Pizza, Restaurants"
a50f7d01beb3cda63d17072e14455538,http://www.yellowpages.com/jamaica-plain-ma/mip/rizzos-pizza-9512380?lid=9512380,Rizzo's Pizza,347 Centre St,02130,Jamaica Plain,MA,(617) 522-6480,"",http://anpizza.com,"Pizza, Restaurants"
db9cc0c120dbd76e25a074aac4d27607,http://www.yellowpages.com/somerville-ma/mip/eat-at-jumbos-12004978?lid=12004978,Eat At Jumbos,688 Broadway,02144,Somerville,MA,(617) 666-0000,"",http://www.eatatjumbos.com,"Pizza, Sandwich Shops, Restaurants"
783e68996188a18f4bf1b41ae2f74d99,http://www.yellowpages.com/cambridge-ma/mip/dominos-pizza-11918268?lid=11918268,Domino's Pizza,1033 Massachusetts Ave,02138,Cambridge,MA,(617) 441-2101,"",http://www.dominos.com,"Pizza, Restaurants, Take Out Restaurants, Fast Food Restaurants"
e91c27dd6f28cabb2bd2385b1d874c89,http://www.yellowpages.com/roxbury-ma/mip/priel-s-restaurant-pizza-more-inc-472454884?lid=472454884,Priel S Restaurant Pizza & More Inc,11 Blue Hill Ave,02119,Roxbury,MA,(617) 442-2003,"","","Pizza, Restaurants"
908351c0ccd4fc2a5ea23d12e5778379,http://www.yellowpages.com/mattapan-ma/mip/mortons-pizza-480239864?lid=480239864,Mortons Pizza,896 Morton St,02126,Mattapan,MA,(617) 287-1127,"","","Pizza, Restaurants"
d2863705b1a9aeb1b5862177a3b37b4f,http://www.yellowpages.com/cambridge-ma/mip/the-half-shell-18947441?lid=18947441,The Half-Shell,1760 Massachusetts Ave,02140,Cambridge,MA,(617) 876-9596,"",http://guitarstop.com,"Pizza, Restaurants"
f09294ac5ad3957df06ca7dd90b2a09e,http://www.yellowpages.com/malden-ma/mip/steves-roast-beef-pizza-subs-8364303?lid=8364303,Steve's Roast Beef Pizza Subs,12 Lebanon St,02148,Malden,MA,(781) 397-8801,owner@superbeef.net,http://www.stevesroastbeef.com,"Pizza, Delicatessens, Greek Restaurants, Restaurants"
ad8bdd2c877807ae6f0dd2f4e67db451,http://www.yellowpages.com/dorchester-ma/mip/cibao-restaurant-464953493?lid=464953493,Cibao Restaurant,734 Dudley St,02125,Dorchester,MA,(617) 288-1107,"","","Pizza, Restaurants"
3c191327264055798ee969a2d7879d76,http://www.yellowpages.com/revere-ma/mip/papa-jacks-10757179?lid=10757179,Papa Jacks,327 Broadway,02151,Revere,MA,(781) 286-4545,starks@amconmedia.com,http://chelsearecord.com,"Pizza, Restaurants"
7e9d97d9d619b93c4189a9ae1aece0c9,http://www.yellowpages.com/watertown-ma/mip/vitos-pizza-plus-462240550?lid=462240550,Vito's Pizza Plus,135 Mount Auburn St,02472,Watertown,MA,(617) 926-8787,"",http://www.pizzaplusinc.com,"Pizza, Restaurants"
711e2ea8289374f637e95166b10a1cd2,http://www.yellowpages.com/revere-ma/mip/cafe-quattro-475952499?lid=475952499,Cafe Quattro,59 Haskell Ave,02151,Revere,MA,(617) 557-9291,"",http://cafequattroboston.com,"Pizza, Caterers, Restaurants"
dbe22b7f0265bb2fb341c72bd4df765e,http://www.yellowpages.com/braintree-ma/mip/montilios-baking-company-pizzeria-468467609?lid=1000629171033,Montilio's Baking Company & Pizzeria,703 Granite St,02184,Braintree,MA,(508) 232-7219,tina@montilios.com,http://www.montilios.com,"Wholesale Bakeries, Bakeries, Pizza, Caterers, Wedding Supplies & Services, Wedding Cakes & Pastries, Restaurants"
704fe20556e52ac3a471319194538b7d,http://www.yellowpages.com/cambridge-ma/mip/cambridge-house-of-pizza-914746?lid=914746,Cambridge House Of Pizza,2420 Massachusetts Ave,02140,Cambridge,MA,(617) 876-8083,"",http://cambridgepizza.com,"Pizza, Restaurants"
af062517b02ddeec9a6119e56dd2d3e7,http://www.yellowpages.com/jamaica-plain-ma/mip/josephs-pizzaria-6620166?lid=6620166,Josephs Pizzaria,8 S Huntington Ave,02130,Jamaica Plain,MA,(617) 731-9880,"","","Pizza, Delicatessens, Restaurants"
2f124fc51f464e247fbfd780ef0a05b1,http://www.yellowpages.com/watertown-ma/mip/upper-crust-pizzeria-1334493?lid=1334493,Upper Crust Pizzeria,94 Main St,02472,Watertown,MA,(617) 923-6060,"",http://theuppercrustpizzeria.com,"Pizza, Caterers, Restaurants"
243415a12167028f3bed8928989c32ce,http://www.yellowpages.com/everett-ma/mip/pizza-hut-472849413?lid=472849413,Pizza Hut,7 Sycamore St,02149,Everett,MA,(781) 321-3335,phcards@pizzahut.com,http://www.pizzahut.com,"Pizza, Restaurants, Take Out Restaurants, Family Style Restaurants"
7abcb92ffff332898bebeee3dc565ff1,http://www.yellowpages.com/brighton-ma/mip/brickhouse-pizzaria-grille-7520727?lid=7520727,Brickhouse Pizzaria & Grille,256 Washington St,02135,Brighton,MA,(617) 789-5559,brickhousegrille@ndsupernet.com,http://www.brickhousegrille.com,"Pizza, Restaurants"
4945422bf86eaf860051a7c3cdc18b21,http://www.yellowpages.com/brighton-ma/mip/pizza-dinapoli-451809313?lid=451809313,Pizza Dinapoli,435 Faneuil St,02135,Brighton,MA,(617) 254-7092,"",http://www.pizzadinapolibrighton.com,"Pizza, Delicatessens, Restaurants"
e6c5013128999bd676ed21e22b8cd942,http://www.yellowpages.com/arlington-ma/mip/dominos-pizza-9648290?lid=9648290,Domino's Pizza,671 Massachusetts Ave,02476,Arlington,MA,(781) 643-2300,"",http://www.dominos.com,"Pizza, Restaurants, Take Out Restaurants, Fast Food Restaurants"
c4ea678cf5d826b99ad94dcddaae4bcb,http://www.yellowpages.com/quincy-ma/mip/richards-market-pizza-8342058?lid=8342058,Richard's Market Pizza,243 Atlantic St,02171,Quincy,MA,(617) 479-0033,"","","Pizza, Restaurants"
43e3d2c226dcddf4987c4754dfc3c16e,http://www.yellowpages.com/revere-ma/mip/papa-ginos-9476732?lid=9476732,Papa Gino's,125 Squire Rd,02151,Revere,MA,(781) 289-4400,papaginos@bigpond.com,http://www.papaginos.com,"Restaurants, Pizza, Sandwich Shops, Italian Restaurants, Fast Food Restaurants"
5f64671f331ba0a249bd88177d0fdfcc,http://www.yellowpages.com/everett-ma/mip/chuck-e-cheeses-5071550?lid=5071550,Chuck E. Cheese's,29 Mystic View Rd,02149,Everett,MA,(617) 387-4689,sillyvtgurl916@yahoo.com,http://www.chuckecheese.com,"Amusement Places & Arcades, Pizza, Restaurants, Family Style Restaurants, Party Planning"
77cb461a921b308eea3c434181631a3e,http://www.yellowpages.com/dorchester-ma/mip/mythos-pizza-17875364?lid=17875364,Mythos Pizza,203 Bowdoin St,02122,Dorchester,MA,(617) 282-9911,"",http://www.mythospizza.com,"Pizza, Restaurants"
2a05350a715d2d39322c150033446bba,http://www.yellowpages.com/winthrop-ma/mip/dominos-pizza-22293250?lid=22293250,Domino's Pizza,541 Shirley St,02152,Winthrop,MA,(617) 539-3344,"",http://www.dominos.com,"Pizza, Take Out Restaurants, Restaurants, Fast Food Restaurants"
72e8f2981d02f7551adc6c4555c69337,http://www.yellowpages.com/somerville-ma/mip/caesars-pizza-subs-1867965?lid=1867965,Caesar's Pizza & Subs,401 Somerville Ave,02143,Somerville,MA,(617) 776-9942,"","","Pizza, Delicatessens, Restaurants"
